date,close,regime,contracts,shares,capital,delta,gamma,vega,friction,return
2026-02-27,682.3637084960938,Range,9,115.21814894737305,843858.7594068376,-0.12802016549708117,0.031294287047318764,33.85454268597631,37.62972844503363,0.0004348697276030933
2026-03-02,682.7516479492188,Range,11,143.61717450651156,844437.5358019274,-0.13056106773319232,0.03610462131633137,29.320158864657508,7.4078573039881555,0.0006858688004811597
2026-03-03,676.7337036132812,Range,20,1238.2611517892099,853428.4284727637,-0.6191305758946049,0.030088758006798395,16.38311909108674,230.25709780033617,0.010647196849554952
2026-03-04,681.50830078125,Range,13,509.2099463009931,847020.2777194607,-0.3916999586930716,0.05384075321035744,15.01915578850619,152.7591335197253,-0.007508714895718471
2026-03-05,677.7084350585938,Range,7,40.727550940678285,846787.6299876315,-0.0581822156295404,0.023594687797323887,44.94123405292717,119.58063529639755,-0.00027466607110704366
2026-03-06,668.8256225585938,Range,9,423.2880557120659,850917.3193952952,-0.47032006190229536,0.020236167005446403,33.79278288903228,79.56659832692424,0.0048768891530974745
2026-03-09,674.6845092773438,Range,9,219.75033512998135,850370.0996434272,-0.2441670390333126,0.026065676941591655,36.12422872518517,41.197124139105846,-0.0006430939168765581
2026-03-10,673.6002807617188,Range,-11,-436.4493961254164,827763.8834091579,-0.39677217829583306,0.03125504410596896,29.57866982743251,150.8822668235576,-0.026583973547221862
2026-03-11,672.7548217773438,Range,-14,-735.4770874707591,825933.0370794288,-0.5253407767648279,0.032583802931899754,22.67991164866182,62.91793686651011,-0.002211797792129655
2026-03-12,662.5390625,Range,20,1917.0703637903991,880862.024369435,-0.9585351818951995,0.006005705369094647,2.946274963386058,580.299669142771,0.06650537613102392
2026-03-13,658.7890014648438,Range,-20,-1999.1742579750103,795953.2083672568,-0.9995871289875051,0.00013296983684851752,0.032394645804806964,849.918329323886,-0.09639286704743599
2026-03-16,665.493408203125,Range,-7,54.811933518823295,815741.0208951619,0.07830276216974758,0.026007530575009003,44.03565631200511,439.7533492092311,0.024860522352181835
2026-03-17,667.2440185546875,Range,-8,138.59782852409634,815110.3124912954,0.17324728565512043,0.027372285199887693,40.10218557278794,17.813258396776472,-0.000773172352144802
2026-03-18,657.9335327148438,Range,9,319.6046557079822,833962.4603988209,-0.3551162841199802,0.026246847207692707,33.24698116849482,54.322602672490675,0.02312833934085079
2026-03-19,656.3121337890625,Range,-12,-598.0202709127938,808177.3718272719,-0.4983502257606615,0.0265609668107857,26.322085391493847,202.92209806679492,-0.030918764088275652
2026-03-20,646.9034423828125,Range,20,1784.5367196024179,863875.5258564613,-0.8922683598012089,0.010108840360191544,7.7234219847063805,514.8891407887627,0.06891823004553688
2026-03-23,653.6959228515625,Range,20,1532.9849079018043,863699.0647037176,-0.7664924539509022,0.021425308760295546,11.425858575499506,49.33151810838452,-0.0002042668734812958
2026-03-24,651.5015869140625,Range,6,578.2298905701598,843996.6522218505,-0.9637164842835997,0.007061498359172089,1.8289861714462765,203.57004023266106,-0.022811663560879047
2026-03-25,655.1322021484375,Range,7,-39.01240263537739,847173.6805933483,0.055732003764824845,0.023941972642396683,43.45368166485851,136.84354895867554,0.0037642665561934407
2026-03-26,643.432373046875,Range,10,499.2533824174372,853737.5192886011,-0.4992533824174372,0.02023276637527601,31.575033544961514,108.08831841621478,0.007747925656348853
2026-03-27,632.4606323242188,Range,20,1696.599073918804,878428.4476080859,-0.848299536959402,0.009561673169113367,12.71967187709428,247.84799034389212,0.02892098304413193
2026-03-30,630.3460693359375,Range,-20,-1847.4985658485896,778978.4786800622,-0.9237492829242948,0.006227179954396326,6.581311606154904,758.7258787794865,-0.11321351124137735
2026-03-31,,Trend,0,,794306.8120248616,,,,0.0,0.01967747988464641
2026-04-01,,Trend,0,,785277.365756531,,,,0.0,-0.011367705943894024
2026-04-02,,Trend,0,,784190.1110463312,,,,0.0,-0.0013845486418067043
2026-04-06,,Trend,0,,778477.5697044192,,,,0.0,-0.0072846383312458185
2026-04-07,,Trend,0,,777943.3016255011,,,,0.0,-0.0006862986163120866
2026-04-08,,Trend,0,,747003.3387657192,,,,0.0,-0.0397714882243132
2026-04-09,,Trend,0,,739816.7678063284,,,,0.0,-0.0096205339205917
2026-04-10,,Trend,0,,740645.90946616,,,,0.0,0.0011207392099130686
2026-04-13,,Trend,0,,728410.0653877768,,,,0.0,-0.016520504497489874
2026-04-14,,Trend,0,,713004.5840298869,,,,0.0,-0.02114946249361438
2026-04-15,,Trend,0,,702906.3760789935,,,,0.0,-0.014162893447077773
2026-04-16,,Trend,0,,699736.8515618504,,,,0.0,-0.004509170246574823
2026-04-17,,Trend,0,,684110.2432088659,,,,0.0,-0.022332121451235754
2026-04-20,,Trend,0,,686727.119381818,,,,0.0,0.003825225830090595
2026-04-21,,Trend,0,,695277.325604686,,,,0.0,0.012450660504808475
2026-04-22,,Trend,0,,682138.480518288,,,,0.0,-0.018897272501977702
2026-04-23,,Trend,0,,687224.5141678264,,,,0.0,0.0074560133972709774
2026-04-24,,Trend,0,,677107.813189296,,,,0.0,-0.01472110026630935
2026-04-27,,Trend,0,,674841.289680168,,,,0.0,-0.0033473598516789993
2026-04-28,,Trend,0,,681254.0853002735,,,,0.0,0.009502672284834146
2026-04-29,,Trend,0,,681456.7192677313,,,,0.0,0.00029744257220643
2026-04-30,,Trend,0,,668410.1137947894,,,,0.0,-0.019145171078452816
2026-05-01,,Trend,0,,664742.9689669108,,,,0.0,-0.005486369449227757
2026-05-04,,Trend,0,,669607.8756213544,,,,0.0,0.007318477790000832
2026-05-05,,Trend,0,,658993.5543320889,,,,0.0,-0.01585154786212173
2026-05-06,,Trend,0,,640455.5345123291,,,,0.0,-0.028130805981173235
2026-05-07,,Trend,0,,644601.693860943,,,,0.0,0.006473766132368386
2026-05-08,,Trend,0,,633471.4847580325,,,,0.0,-0.017266800892570378
2026-05-11,,Trend,0,,630375.7068267087,,,,0.0,-0.004887004396900707
2026-05-12,,Trend,0,,632439.5963683792,,,,0.0,0.0032740626253826566
2026-05-13,,Trend,0,,624829.0389217085,,,,0.0,-0.012033651103397713
2026-05-14,,Trend,0,,614030.4639302581,,,,0.0,-0.017282447387666156
2026-05-15,,Trend,0,,630615.2140870765,,,,0.0,0.027009653642693143
2026-05-18,,Trend,0,,631573.468653274,,,,0.0,0.001519555102369008
2026-05-19,,Trend,0,,640639.788214514,,,,0.0,0.014355130497442303
2026-05-20,,Trend,0,,626782.3085846496,,,,0.0,-0.021630688391187425
2026-05-21,,Trend,0,,624073.5310853324,,,,0.0,-0.004321719777691135
2026-05-22,,Trend,0,,618692.6238548802,,,,0.0,-0.008622232737693913
2026-05-26,,Range,0,,609570.9379730937,,,,0.0,-0.014743485747336305
2026-05-27,,Range,0,,609810.5579958248,,,,0.0,0.00039309620555050273
2026-05-28,,Range,0,,602181.6202838812,,,,0.0,-0.01251034048511157
2026-05-29,,Range,0,,598717.2221858241,,,,0.0,-0.0057530784423874826
2026-06-01,,Range,0,,594921.1899763071,,,,0.0,-0.006340275624038716
2026-06-02,,Range,0,,593023.061109185,,,,0.0,-0.0031905551510069685
2026-06-03,,Range,0,,602845.0012691647,,,,0.0,0.016562492766485137
2026-06-04,,Range,0,,597593.0941827146,,,,0.0,-0.008711869676937378
2026-06-05,,Range,0,,633600.4849020345,,,,0.0,0.060254027480964645
2026-06-08,,Range,0,,630523.1999983476,,,,0.0,-0.004856822204236111
2026-06-09,,Range,0,,634521.8661753226,,,,0.0,0.006341822437279765
2026-06-10,,Range,0,,655934.6496936749,,,,0.0,0.03374632878677786
2026-06-11,,Trend,0,,633213.4844700282,,,,0.0,-0.034639373349551805
2026-06-12,,Trend,0,,625860.9273113618,,,,0.0,-0.011611498079230231
2026-06-15,,Trend,0,,601757.746558965,,,,0.0,-0.0385120394972438
2026-06-16,,Trend,0,,610050.0652561923,,,,0.0,0.013780161110755085
2026-06-17,,Trend,0,,627316.6894259311,,,,0.0,0.028303618265310027
2026-06-18,,Trend,0,,613120.5844180612,,,,0.0,-0.02262988574536573
2026-06-22,,Trend,0,,617462.16094286,,,,0.0,0.007081113626154822
2026-06-23,,Trend,0,,637433.6159291887,,,,0.0,0.032344419220495135
2026-06-24,,Trend,0,,638061.8150570171,,,,0.0,0.000985513019913009
2026-06-25,,Trend,0,,636103.4710877121,,,,0.0,-0.0030692072822600114
2026-06-26,,Trend,0,,645913.6839618736,,,,0.0,0.01542235394091862
2026-06-29,,Trend,0,,623725.2081440538,,,,0.0,-0.03435207577848676
2026-06-30,,Trend,0,,613065.1053351511,,,,0.0,-0.01709102449237665
2026-07-01,,Trend,0,,614931.0969286363,,,,0.0,0.0030437086978962746
2026-07-02,,Trend,0,,616741.6094392117,,,,0.0,0.0029442526481717746
2026-07-06,,Trend,0,,604732.8687611958,,,,0.0,-0.019471267211782828
2026-07-07,,Trend,0,,611328.452172759,,,,0.0,0.010906606457615542
2026-07-08,,Range,0,,615596.1693493747,,,,0.0,0.006981054393015107
2026-07-09,,Range,0,,603938.4579093645,,,,0.0,-0.01893727092605413
2026-07-10,,Range,0,,597952.5805979935,,,,0.0,-0.009911402781157763
2026-07-13,,Range,0,,608631.1764345327,,,,0.0,0.017858599800439023
2026-07-14,,Range,0,,603716.7671024518,,,,0.0,-0.008074527763875738
2026-07-15,,Range,0,,598211.2574601795,,,,0.0,-0.009119358517564513
2026-07-16,,Range,0,,605767.5762099402,,,,0.0,0.012631522151292485
2026-07-17,,Range,0,,619494.4770227114,,,,0.0,0.02266034259980576
2026-07-20,,Trend,0,,621711.3850918389,,,,0.0,0.0035785760024560354
2026-07-21,,Trend,0,,610275.3644587416,,,,0.0,-0.018394420477611084
2026-07-22,,Trend,0,,611882.7919524044,,,,0.0,0.002633938034002803
2026-07-23,,Trend,0,,628935.1676312305,,,,0.0,0.027868696265203274
2026-07-24,,Trend,0,,627549.5437068441,,,,0.0,-0.0022031268017738137
2026-07-27,,Trend,0,,627253.8807893847,,,,0.0,-0.00047113876573467994
2026-07-28,,Trend,0,,623983.8850062399,,,,0.0,-0.005213193386750525
2026-07-29,,Trend,0,,645045.3009994957,,,,0.0,0.03375314090530579
2026-07-30,,Trend,0,,622450.4296231237,,,,0.0,-0.03502834815068223
2026-07-31,,Trend,0,,612584.7376660523,,,,0.0,-0.01584976327037768
2026-08-03,,Trend,0,,592927.4386248197,,,,0.0,-0.03208911001623527
2026-08-04,,Trend,0,,567690.5450684044,,,,0.0,-0.042563207422053884
2026-08-05,,Range,0,,570535.765027724,,,,0.0,0.005011920638869682
2026-08-06,,Range,0,,572808.1521797613,,,,0.0,0.0039829004443339144
2026-08-07,,Range,0,,564124.8863678002,,,,0.0,-0.015159117025338897
2026-08-10,,Range,0,,564549.7749539891,,,,0.0,0.0007531817802342022
2026-08-11,,Range,0,,569113.1550480642,,,,0.0,0.008083220110125744
2026-08-12,,Range,0,,565547.49634746,,,,0.0,-0.00626528954563188
2026-08-13,,Range,0,,555589.4520145687,,,,0.0,-0.01760779491944431
2026-08-14,,Range,0,,558434.5592115247,,,,0.0,0.005120880511031212
2026-08-17,,Range,0,,565214.9601370909,,,,0.0,0.012141800348351772
2026-08-18,,Range,0,,574858.848524886,,,,0.0,0.01706233746087671
2026-08-19,,Range,0,,571884.4028968371,,,,0.0,-0.0051742190899234375
2026-08-20,,Range,0,,583819.2842266697,,,,0.0,0.020869394705254063
2026-08-21,,Range,0,,578055.0977222114,,,,0.0,-0.009873237592851303
2026-08-24,,Range,0,,582211.9694953705,,,,0.0,0.007191134183469838
2026-08-25,,Range,0,,577704.0684842055,,,,0.0,-0.007742714419066599
2026-08-26,,Range,0,,577389.9125391094,,,,0.0,-0.0005438008181601894
2026-08-27,,Range,0,,568115.5464169567,,,,0.0,-0.01606257040648329
2026-08-28,,Range,0,,571348.6689071918,,,,0.0,0.0056909593666747416
2026-08-31,,Range,0,,575597.8930561708,,,,0.0,0.007437182197529868
2026-09-01,,Range,0,,585334.1338197857,,,,0.0,0.016915004174042014
2026-09-02,,Range,0,,579089.692408592,,,,0.0,-0.01066816549795857
2026-09-03,,Range,0,,564291.2108541667,,,,0.0,-0.025554731414531684
